repoName,branch,javaVersion,style,buildTool,buildAction,skip,skipReason
apache/shardingsphere,master,8,,maven,,,
apache/shardingsphere-elasticjob,master,8,,maven,,,
apache/shardingsphere-elasticjob-ui,master,8,,maven,,,
apache/shardingsphere-ui,master,8,,maven,,,
apache/shindig,trunk,8,,maven,,,
apache/shiro,main,8,,maven,,,
apache/sis,master,11,,maven,,,
apache/skywalking,master,8,,mvnw,,,
apache/skywalking-agent-test-tool,master,8,,maven,,,
apache/skywalking-banyandb-java-client,main,8,,maven,,,
apache/skywalking-java,main,8,,maven,,,
apache/sling-adapter-annotations,master,8,,maven,,,
apache/sling-bundle-archetype,master,11,,maven,,,
apache/sling-feature-converter-maven-plugin,master,8,,maven,,,
apache/sling-feature-launcher-maven-plugin,master,8,,maven,,,
apache/sling-htl-maven-plugin,master,8,,maven,,,
apache/sling-jcrinstall-bundle-archetype,master,11,,maven,,,
apache/sling-jspc-maven-plugin,master,8,,maven,,,
apache/sling-kickstart-maven-plugin,master,8,,maven,,,
apache/sling-launchpad-comparator,master,8,,maven,,,
apache/sling-maven-enforcer-rules,master,8,,maven,,,
apache/sling-maven-launchpad-plugin,master,8,,maven,,,
apache/sling-maven-plugin,master,8,,maven,,,
apache/sling-org-apache-sling-adapter,master,8,,maven,,,
apache/sling-org-apache-sling-adapter-annotations,master,8,,maven,,,
apache/sling-org-apache-sling-api,master,8,,maven,,,
apache/sling-org-apache-sling-app-cms,master,11,,maven,,,
apache/sling-org-apache-sling-auth-core,master,8,,maven,,,
apache/sling-org-apache-sling-auth-form,master,8,,maven,,,
apache/sling-org-apache-sling-auth-saml2,master,11,,maven,,,
apache/sling-org-apache-sling-auth-xing-api,master,8,,maven,,,
apache/sling-org-apache-sling-auth-xing-login,master,8,,maven,,,
apache/sling-org-apache-sling-auth-xing-oauth,master,8,,maven,,,
apache/sling-org-apache-sling-bnd-models,master,8,,maven,,,
apache/sling-org-apache-sling-bnd-plugin-headers-parameters-remove,master,8,,maven,,,
apache/sling-org-apache-sling-bundleresource-impl,master,8,,maven,,,
apache/sling-org-apache-sling-caconfig-api,master,8,,maven,,,
apache/sling-org-apache-sling-caconfig-bnd-plugin,master,8,,maven,,,
apache/sling-org-apache-sling-caconfig-impl,master,8,,maven,,,
apache/sling-org-apache-sling-caconfig-integration-tests,master,8,,maven,,,
apache/sling-org-apache-sling-caconfig-spi,master,8,,maven,,,
apache/sling-org-apache-sling-capabilities,master,8,,maven,,,
apache/sling-org-apache-sling-capabilities-jcr,master,8,,maven,,,
apache/sling-org-apache-sling-cassandra,master,8,,maven,,,
apache/sling-org-apache-sling-clam,master,11,,maven,,,
apache/sling-org-apache-sling-committer-cli,master,11,,maven,,,
apache/sling-org-apache-sling-commons-cache-container-test,master,8,,maven,,,
apache/sling-org-apache-sling-commons-clam,master,8,,maven,,,
apache/sling-org-apache-sling-commons-classloader,master,8,,maven,,,
apache/sling-org-apache-sling-commons-compiler,master,8,,maven,,,
apache/sling-org-apache-sling-commons-content-analyzing,master,8,,maven,,,
apache/sling-org-apache-sling-commons-content-processing,master,8,,maven,,,
apache/sling-org-apache-sling-commons-contentdetection,master,8,,maven,,,
apache/sling-org-apache-sling-commons-crypto,master,11,,maven,,,
apache/sling-org-apache-sling-commons-fsclassloader,master,8,,maven,,,
apache/sling-org-apache-sling-commons-html,master,8,,maven,,,
apache/sling-org-apache-sling-commons-jcr-file,master,8,,maven,,,
apache/sling-org-apache-sling-commons-johnzon,master,8,,maven,,,
apache/sling-org-apache-sling-commons-log,master,8,,maven,,,
apache/sling-org-apache-sling-commons-log-webconsole,master,8,,maven,,,
apache/sling-org-apache-sling-commons-logservice,master,8,,maven,,,
apache/sling-org-apache-sling-commons-messaging,master,8,,maven,,,
apache/sling-org-apache-sling-commons-messaging-mail,master,11,,maven,,,
apache/sling-org-apache-sling-commons-metrics,master,8,,maven,,,
apache/sling-org-apache-sling-commons-metrics-rrd4j,master,8,,maven,,,
apache/sling-org-apache-sling-commons-mime,master,8,,maven,,,
apache/sling-org-apache-sling-commons-osgi,master,8,,maven,,,
apache/sling-org-apache-sling-commons-scheduler,master,8,,maven,,,
apache/sling-org-apache-sling-commons-testing,master,8,,maven,,,
apache/sling-org-apache-sling-commons-threaddump,master,8,,maven,,,
apache/sling-org-apache-sling-commons-threads,master,8,,maven,,,
apache/sling-org-apache-sling-connection-timeout-agent,master,8,,maven,,,
apache/sling-org-apache-sling-contentparser-api,master,8,,maven,,,
apache/sling-org-apache-sling-contentparser-json,master,8,,maven,,,
apache/sling-org-apache-sling-contentparser-testutils,master,8,,maven,,,
apache/sling-org-apache-sling-contentparser-xml,master,8,,maven,,,
apache/sling-org-apache-sling-contentparser-xml-jcr,master,8,,maven,,,
apache/sling-org-apache-sling-datasource,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-api,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-base,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-commons,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-impl,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-oak,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-standalone,master,8,,maven,,,
apache/sling-org-apache-sling-discovery-support,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-api,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-core,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-it,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-journal,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-journal-it,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-journal-kafka,master,11,,maven,,,
apache/sling-org-apache-sling-distribution-journal-messages,master,8,,maven,,,
apache/sling-org-apache-sling-distribution-sample,master,8,,maven,,,
apache/sling-org-apache-sling-dynamic-include,master,8,,maven,,,
apache/sling-org-apache-sling-engine,master,8,,maven,,,
apache/sling-org-apache-sling-event,master,8,,maven,,,
apache/sling-org-apache-sling-event-api,master,8,,maven,,,
apache/sling-org-apache-sling-event-dea,master,8,,maven,,,
apache/sling-org-apache-sling-extensions-classloader-leak-detector,master,8,,maven,,,
apache/sling-org-apache-sling-extensions-slf4j-mdc,master,8,,maven,,,
apache/sling-org-apache-sling-extensions-webconsolesecurityprovider,master,8,,maven,,,
apache/sling-org-apache-sling-feature,master,8,,maven,,,
apache/sling-org-apache-sling-feature-analyser,master,8,,maven,,,
apache/sling-org-apache-sling-feature-apiregions,master,8,,maven,,,
apache/sling-org-apache-sling-feature-apiregions-model,master,8,,maven,,,
apache/sling-org-apache-sling-feature-cpconverter,master,8,,maven,,,
apache/sling-org-apache-sling-feature-diff,master,8,,maven,,,
apache/sling-org-apache-sling-feature-extension-apiregions,master,8,,maven,,,
apache/sling-org-apache-sling-feature-extension-content,master,8,,maven,,,
apache/sling-org-apache-sling-feature-extension-unpack,master,8,,maven,,,
apache/sling-org-apache-sling-feature-inventoryprinter,master,8,,maven,,,
apache/sling-org-apache-sling-feature-karaf,master,8,,maven,,,
apache/sling-org-apache-sling-feature-launcher,master,8,,maven,,,
apache/sling-org-apache-sling-feature-modelconverter,master,8,,maven,,,
apache/sling-org-apache-sling-feature-r2f,master,8,,maven,,,
apache/sling-org-apache-sling-feature-resolver,master,8,,maven,,,
apache/sling-org-apache-sling-featureflags,master,8,,maven,,,
apache/sling-org-apache-sling-file-optimization,master,8,,maven,,,
apache/sling-org-apache-sling-fsresource,master,8,,maven,,,
apache/sling-org-apache-sling-graphql-core,master,8,,maven,,,
apache/sling-org-apache-sling-graphql-schema-aggregator,master,8,,maven,,,
apache/sling-org-apache-sling-hapi,master,8,,maven,,,
apache/sling-org-apache-sling-hapi-client,master,8,,maven,,,
apache/sling-org-apache-sling-hc-api,master,8,,maven,,,
apache/sling-org-apache-sling-hc-it,master,8,,maven,,,
apache/sling-org-apache-sling-hc-junit-bridge,master,8,,maven,,,
apache/sling-org-apache-sling-hc-samples,master,8,,maven,,,
apache/sling-org-apache-sling-hc-support,master,8,,maven,,,
apache/sling-org-apache-sling-i18n,master,8,,maven,,,
apache/sling-org-apache-sling-installer-console,master,8,,maven,,,
apache/sling-org-apache-sling-installer-core,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-configuration,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-deploymentpackage,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-feature,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-model,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-packages,master,8,,maven,,,
apache/sling-org-apache-sling-installer-factory-subsystems-base,master,8,,maven,,,
apache/sling-org-apache-sling-installer-hc,master,8,,maven,,,
apache/sling-org-apache-sling-installer-it,master,8,,maven,,,
apache/sling-org-apache-sling-installer-provider-file,master,8,,maven,,,
apache/sling-org-apache-sling-installer-provider-installhook,master,8,,maven,,,
apache/sling-org-apache-sling-installer-provider-jcr,master,8,,maven,,,
apache/sling-org-apache-sling-javax-activation,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-api,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-base,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-classloader,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-contentloader,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-contentparser,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-davex,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-filetransfer,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-jackrabbit-accessmanager,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-jackrabbit-base,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-jackrabbit-usermanager,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-js-nodetypes,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-maintenance,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-oak-server,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-packageinit,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-presence,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-registration,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-repoinit,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-repository-it-resource-versioning,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-resource,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-resourcesecurity,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-webconsole,master,8,,maven,,,
apache/sling-org-apache-sling-jcr-webdav,master,8,,maven,,,
apache/sling-org-apache-sling-jms,master,8,,maven,,,
apache/sling-org-apache-sling-jmx-provider,master,8,,maven,,,
apache/sling-org-apache-sling-jobs,master,8,,maven,,,
apache/sling-org-apache-sling-jobs-it,master,8,,maven,,,
apache/sling-org-apache-sling-jobs-it-services,master,8,,maven,,,
apache/sling-org-apache-sling-junit-core,master,8,,maven,,,
apache/sling-org-apache-sling-junit-healthcheck,master,8,,maven,,,
apache/sling-org-apache-sling-junit-performance,master,8,,maven,,,
apache/sling-org-apache-sling-junit-remote,master,8,,maven,,,
apache/sling-org-apache-sling-junit-scriptable,master,8,,maven,,,
apache/sling-org-apache-sling-junit-teleporter,master,8,,maven,,,
apache/sling-org-apache-sling-karaf-integration-tests,master,8,,maven,,,
apache/sling-org-apache-sling-karaf-launchpad-oak-tar-integration-tests,master,8,,maven,,,
apache/sling-org-apache-sling-kickstart,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-api,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-base,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-contrib-testing,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-installer,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-integration-tests,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-startupmanager,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-test-fragment,master,8,,maven,,,
apache/sling-org-apache-sling-launchpad-test-services,master,8,,maven,,,
apache/sling-org-apache-sling-models-api,master,8,,maven,,,
apache/sling-org-apache-sling-models-caconfig,master,8,,maven,,,
apache/sling-org-apache-sling-models-impl,master,8,,maven,,,
apache/sling-org-apache-sling-models-integration-tests,master,8,,maven,,,
apache/sling-org-apache-sling-models-jacksonexporter,master,8,,maven,,,
apache/sling-org-apache-sling-models-validation-impl,master,8,,maven,,,
apache/sling-org-apache-sling-mom,master,8,,maven,,,
apache/sling-org-apache-sling-mongodb,master,8,,maven,,,
apache/sling-org-apache-sling-nosql-couchbase-client,master,8,,maven,,,
apache/sling-org-apache-sling-nosql-couchbase-resourceprovider,master,8,,maven,,,
apache/sling-org-apache-sling-nosql-generic,master,8,,maven,,,
apache/sling-org-apache-sling-nosql-mongodb-resourceprovider,master,8,,maven,,,
apache/sling-org-apache-sling-oak-restrictions,master,8,,maven,,,
apache/sling-org-apache-sling-paxexam-util,master,8,,maven,,,
apache/sling-org-apache-sling-performance,master,8,,maven,,,
apache/sling-org-apache-sling-pipes,master,8,,maven,,,
apache/sling-org-apache-sling-provisioning-model,master,8,,maven,,,
apache/sling-org-apache-sling-query,master,8,,maven,,,
apache/sling-org-apache-sling-repoinit-parser,master,8,,maven,,,
apache/sling-org-apache-sling-reqanalyzer,master,8,,maven,,,
apache/sling-org-apache-sling-resource-filter,master,8,,maven,,,
apache/sling-org-apache-sling-resource-inventory,master,8,,maven,,,
apache/sling-org-apache-sling-resource-presence,master,8,,maven,,,
apache/sling-org-apache-sling-resourceaccesssecurity,master,8,,maven,,,
apache/sling-org-apache-sling-resourceaccesssecurity-it,master,8,,maven,,,
apache/sling-org-apache-sling-resourcebuilder,master,8,,maven,,,
apache/sling-org-apache-sling-resourcecollection,master,8,,maven,,,
apache/sling-org-apache-sling-resourcemerger,master,8,,maven,,,
apache/sling-org-apache-sling-resourceresolver,master,8,,maven,,,
apache/sling-org-apache-sling-rewriter,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-api,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-bundle-tracker-it,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-core,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-freemarker,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-groovy,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-java,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-javascript,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-jsp,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-jsp-taglib,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-jsp-taglib-compat,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly-compiler,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly-compiler-java,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly-js-provider,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly-runtime,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-sightly-testing,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-spi,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-thymeleaf,master,8,,maven,,,
apache/sling-org-apache-sling-scripting-xproc,master,8,,maven,,,
apache/sling-org-apache-sling-security,master,8,,maven,,,
apache/sling-org-apache-sling-serviceuser-webconsole,master,8,,maven,,,
apache/sling-org-apache-sling-serviceusermapper,master,8,,maven,,,
apache/sling-org-apache-sling-servlet-helpers,master,8,,maven,,,
apache/sling-org-apache-sling-servlets-annotations,master,8,,maven,,,
apache/sling-org-apache-sling-servlets-get,master,8,,maven,,,
apache/sling-org-apache-sling-servlets-post,master,8,,maven,,,
apache/sling-org-apache-sling-servlets-resolver,master,8,,maven,,,
apache/sling-org-apache-sling-settings,master,8,,maven,,,
apache/sling-org-apache-sling-sitemap,master,8,,maven,,,
apache/sling-org-apache-sling-starter,master,8,,maven,,,
apache/sling-org-apache-sling-superimposing,master,8,,maven,,,
apache/sling-org-apache-sling-tail,master,8,,maven,,,
apache/sling-org-apache-sling-tenant,master,8,,maven,,,
apache/sling-org-apache-sling-testing-caconfig-mock-plugin,master,8,,maven,,,
apache/sling-org-apache-sling-testing-clients,master,8,,maven,,,
apache/sling-org-apache-sling-testing-email,master,8,,maven,,,
apache/sling-org-apache-sling-testing-hamcrest,master,8,,maven,,,
apache/sling-org-apache-sling-testing-jcr-mock,master,8,,maven,,,
apache/sling-org-apache-sling-testing-osgi-mock,master,8,,maven,,,
apache/sling-org-apache-sling-testing-paxexam,master,8,,maven,,,
apache/sling-org-apache-sling-testing-resourceresolver-mock,master,8,,maven,,,
apache/sling-org-apache-sling-testing-rules,master,8,,maven,,,
apache/sling-org-apache-sling-testing-serversetup,master,8,,maven,,,
apache/sling-org-apache-sling-testing-sling-mock,master,8,,maven,,,
apache/sling-org-apache-sling-testing-sling-mock-oak,master,8,,maven,,,
apache/sling-org-apache-sling-thumbnails,master,8,,maven,,,
apache/sling-org-apache-sling-tooling-support-install,master,8,,maven,,,
apache/sling-org-apache-sling-tooling-support-source,master,8,,maven,,,
apache/sling-org-apache-sling-tracer,master,8,,maven,,,
apache/sling-org-apache-sling-urlrewriter,master,8,,maven,,,
apache/sling-org-apache-sling-validation-api,master,8,,maven,,,
apache/sling-org-apache-sling-validation-core,master,8,,maven,,,
apache/sling-org-apache-sling-validation-examples,master,8,,maven,,,
apache/sling-org-apache-sling-validation-test-services,master,8,,maven,,,
apache/sling-org-apache-sling-xss,master,8,,maven,,,
apache/sling-project-archetype,master,11,,maven,,,
apache/sling-samples,master,8,,maven,,,
apache/sling-scriptingbundle-maven-plugin,master,8,,maven,,,
apache/sling-servlet-archetype,master,8,,maven,,,
apache/sling-slingfeature-maven-plugin,master,8,,maven,,,
apache/sling-slingstart-maven-plugin,master,8,,maven,,,
apache/sling-taglib-archetype,master,8,,maven,,,
apache/sling-whiteboard,master,8,,maven,,,
apache/solr,main,8,,gradlew,,,
apache/spark,master,8,,maven,,,
apache/sqoop,trunk,8,,gradlew,,,
apache/stanbol,trunk,8,,maven,,,
apache/storm,master,8,,maven,,,
apache/stratos,master,8,,maven,,,
apache/streams,master,8,,maven,,,
apache/streams-examples,master,8,,maven,,,
apache/struts,master,8,,maven,,,
apache/struts-annotations,master,8,,maven,,,
apache/struts-archetypes,master,8,,maven,,,
apache/struts-examples,master,11,,maven,,,
apache/struts-sandbox,trunk,8,,maven,,,
apache/struts1,trunk,8,,maven,,,
apache/submarine,master,8,,maven,,,
apache/synapse,master,8,,maven,,,
apache/syncope,master,11,,maven,,,
apache/systemds,main,11,,maven,,,
apache/tajo,master,8,,maven,,,
apache/tapestry-5,master,8,,gradlew,,,
apache/tapestry3,trunk,8,,maven,,,
apache/tapestry4,trunk,8,,maven,,,
apache/tez,master,8,,maven,,,
apache/tika,main,8,,maven,,,
apache/tiles,trunk,8,,maven,,,
apache/tiles-autotag,trunk,8,,maven,,,
apache/tiles-request,trunk,8,,maven,,,
